Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,netTangibleAssets,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2019-03-22,62.41,-0.22,-0.351269%,62.71,62.3135,64.18,"25,000,228","1,579,106,249.949300",2019-02-28,34528000000,6237000000,26773000000,7754000000,1545000000,1156000000,1356000000,-18000000,6320000000,28000000,1517000000,-83000000,181000000,226000000,102000000,1130000000,1156000000,-1282000000,-411000000,-87000000,2026000000,-505000000,51000000,-181000000,735000000,-123000000,500000000,-419000000,-2164000000,867000000,-649000000,285000000,323000000,-181000000,70434000000,11932000000,1016000000,45022000000,24770000000,1982000000,255000000,12000000,34928000000,7017000000,17027000000,1114000000,818000000,25303000000,5356000000,-2705000000,13828000000,19851000000,24769000000,7828000000,12685000000,10188000000,19947000000,12000000,34928000000,-18036000000,36756000000,50584000000,12685000000,5053000000,19719000000,10571000000,70434000000,818000000
2019-03-15,62.63,2.73,+4.557596%,60.19,59.84,62.69,"32,562,271","2,006,402,076.524200",2019-02-28,34528000000,6237000000,26773000000,7754000000,1545000000,1156000000,1356000000,-18000000,6320000000,28000000,1517000000,-83000000,181000000,226000000,102000000,1130000000,1156000000,-1282000000,-411000000,-87000000,2026000000,-505000000,51000000,-181000000,735000000,-123000000,500000000,-419000000,-2164000000,867000000,-649000000,285000000,323000000,-181000000,70434000000,11932000000,1016000000,45022000000,24770000000,1982000000,255000000,12000000,34928000000,7017000000,17027000000,1114000000,818000000,25303000000,5356000000,-2705000000,13828000000,19851000000,24769000000,7828000000,12685000000,10188000000,19947000000,12000000,34928000000,-18036000000,36756000000,50584000000,12685000000,5053000000,19719000000,10571000000,70434000000,818000000
2019-03-08,59.9,-6.71,-10.073563%,66.96,59.33,67.0,"57,824,905","3,590,123,056.210100",2019-02-28,34528000000,6237000000,26773000000,7754000000,1545000000,1156000000,1356000000,-18000000,6320000000,28000000,1517000000,-83000000,181000000,226000000,102000000,1130000000,1156000000,-1282000000,-411000000,-87000000,2026000000,-505000000,51000000,-181000000,735000000,-123000000,500000000,-419000000,-2164000000,867000000,-649000000,285000000,323000000,-181000000,70434000000,11932000000,1016000000,45022000000,24770000000,1982000000,255000000,12000000,34928000000,7017000000,17027000000,1114000000,818000000,25303000000,5356000000,-2705000000,13828000000,19851000000,24769000000,7828000000,12685000000,10188000000,19947000000,12000000,34928000000,-18036000000,36756000000,50584000000,12685000000,5053000000,19719000000,10571000000,70434000000,818000000
2019-03-01,66.61,-3.82,-5.423825%,70.93,66.075,71.88,"29,841,105","2,088,388,716.522700",2019-02-28,34528000000,6237000000,26773000000,7754000000,1545000000,1156000000,1356000000,-18000000,6320000000,28000000,1517000000,-83000000,181000000,226000000,102000000,1130000000,1156000000,-1282000000,-411000000,-87000000,2026000000,-505000000,51000000,-181000000,735000000,-123000000,500000000,-419000000,-2164000000,867000000,-649000000,285000000,323000000,-181000000,70434000000,11932000000,1016000000,45022000000,24770000000,1982000000,255000000,12000000,34928000000,7017000000,17027000000,1114000000,818000000,25303000000,5356000000,-2705000000,13828000000,19851000000,24769000000,7828000000,12685000000,10188000000,19947000000,12000000,34928000000,-18036000000,36756000000,50584000000,12685000000,5053000000,19719000000,10571000000,70434000000,818000000
2019-02-22,70.43,-3.0,-4.085524%,73.49,69.82,74.945,"23,668,099","1,705,179,196.901300",2018-11-30,33793000000,6241000000,26152000000,7641000000,1426000000,1123000000,1265000000,-23000000,6280000000,26000000,1400000000,-39000000,161000000,180000000,-67000000,1085000000,1123000000,796000000,-635000000,-165000000,1607000000,390000000,16000000,215000000,460000000,-83000000,490000000,-422000000,-811000000,-1424000000,-515000000,94000000,470000000,215000000,69941000000,11584000000,983000000,43678000000,25609000000,1793000000,616000000,12000000,34168000000,6933000000,16809000000,1071000000,980000000,25099000000,4344000000,-3231000000,13821000000,20083000000,25609000000,7144000000,11646000000,10976000000,20755000000,12000000,34168000000,-15862000000,36037000000,49858000000,11646000000,5140000000,18579000000,10522000000,69941000000,980000000
2019-02-15,73.43,3.31,+4.720479%,70.25,70.03,73.83,"19,845,126","1,429,370,353.809300",2018-11-30,33793000000,6241000000,26152000000,7641000000,1426000000,1123000000,1265000000,-23000000,6280000000,26000000,1400000000,-39000000,161000000,180000000,-67000000,1085000000,1123000000,796000000,-635000000,-165000000,1607000000,390000000,16000000,215000000,460000000,-83000000,490000000,-422000000,-811000000,-1424000000,-515000000,94000000,470000000,215000000,69941000000,11584000000,983000000,43678000000,25609000000,1793000000,616000000,12000000,34168000000,6933000000,16809000000,1071000000,980000000,25099000000,4344000000,-3231000000,13821000000,20083000000,25609000000,7144000000,11646000000,10976000000,20755000000,12000000,34168000000,-15862000000,36037000000,49858000000,11646000000,5140000000,18579000000,10522000000,69941000000,980000000
2019-02-08,70.12,-1.76,-2.448525%,71.83,69.5301,71.88,"25,680,171","1,824,488,213.652000",2018-11-30,33793000000,6241000000,26152000000,7641000000,1426000000,1123000000,1265000000,-23000000,6280000000,26000000,1400000000,-39000000,161000000,180000000,-67000000,1085000000,1123000000,796000000,-635000000,-165000000,1607000000,390000000,16000000,215000000,460000000,-83000000,490000000,-422000000,-811000000,-1424000000,-515000000,94000000,470000000,215000000,69941000000,11584000000,983000000,43678000000,25609000000,1793000000,616000000,12000000,34168000000,6933000000,16809000000,1071000000,980000000,25099000000,4344000000,-3231000000,13821000000,20083000000,25609000000,7144000000,11646000000,10976000000,20755000000,12000000,34168000000,-15862000000,36037000000,49858000000,11646000000,5140000000,18579000000,10522000000,69941000000,980000000
2019-02-01,71.88,-0.01,-0.013910%,71.37,70.47,72.59,"24,611,066","1,766,571,883.765500",2018-11-30,33793000000,6241000000,26152000000,7641000000,1426000000,1123000000,1265000000,-23000000,6280000000,26000000,1400000000,-39000000,161000000,180000000,-67000000,1085000000,1123000000,796000000,-635000000,-165000000,1607000000,390000000,16000000,215000000,460000000,-83000000,490000000,-422000000,-811000000,-1424000000,-515000000,94000000,470000000,215000000,69941000000,11584000000,983000000,43678000000,25609000000,1793000000,616000000,12000000,34168000000,6933000000,16809000000,1071000000,980000000,25099000000,4344000000,-3231000000,13821000000,20083000000,25609000000,7144000000,11646000000,10976000000,20755000000,12000000,34168000000,-15862000000,36037000000,49858000000,11646000000,5140000000,18579000000,10522000000,69941000000,980000000
2019-01-25,71.89,-0.54,-0.745547%,72.12,70.86,72.4198,"19,140,522","1,370,947,623.937900",2018-11-30,33793000000,6241000000,26152000000,7641000000,1426000000,1123000000,1265000000,-23000000,6280000000,26000000,1400000000,-39000000,161000000,180000000,-67000000,1085000000,1123000000,796000000,-635000000,-165000000,1607000000,390000000,16000000,215000000,460000000,-83000000,490000000,-422000000,-811000000,-1424000000,-515000000,94000000,470000000,215000000,69941000000,11584000000,983000000,43678000000,25609000000,1793000000,616000000,12000000,34168000000,6933000000,16809000000,1071000000,980000000,25099000000,4344000000,-3231000000,13821000000,20083000000,25609000000,7144000000,11646000000,10976000000,20755000000,12000000,34168000000,-15862000000,36037000000,49858000000,11646000000,5140000000,18579000000,10522000000,69941000000,980000000
2019-01-18,72.43,0.72,+1.004044%,71.4,70.35,72.88,"23,208,310","1,664,859,504.635800",2018-11-30,33793000000,6241000000,26152000000,7641000000,1426000000,1123000000,1265000000,-23000000,6280000000,26000000,1400000000,-39000000,161000000,180000000,-67000000,1085000000,1123000000,796000000,-635000000,-165000000,1607000000,390000000,16000000,215000000,460000000,-83000000,490000000,-422000000,-811000000,-1424000000,-515000000,94000000,470000000,215000000,69941000000,11584000000,983000000,43678000000,25609000000,1793000000,616000000,12000000,34168000000,6933000000,16809000000,1071000000,980000000,25099000000,4344000000,-3231000000,13821000000,20083000000,25609000000,7144000000,11646000000,10976000000,20755000000,12000000,34168000000,-15862000000,36037000000,49858000000,11646000000,5140000000,18579000000,10522000000,69941000000,980000000
2019-01-11,71.71,2.14,+3.076039%,69.15,68.82,72.75,"29,873,770","2,131,425,830.831100",2018-11-30,33793000000,6241000000,26152000000,7641000000,1426000000,1123000000,1265000000,-23000000,6280000000,26000000,1400000000,-39000000,161000000,180000000,-67000000,1085000000,1123000000,796000000,-635000000,-165000000,1607000000,390000000,16000000,215000000,460000000,-83000000,490000000,-422000000,-811000000,-1424000000,-515000000,94000000,470000000,215000000,69941000000,11584000000,983000000,43678000000,25609000000,1793000000,616000000,12000000,34168000000,6933000000,16809000000,1071000000,980000000,25099000000,4344000000,-3231000000,13821000000,20083000000,25609000000,7144000000,11646000000,10976000000,20755000000,12000000,34168000000,-15862000000,36037000000,49858000000,11646000000,5140000000,18579000000,10522000000,69941000000,980000000
2019-01-04,69.57,1.52,+2.233652%,68.54,66.69,70.14,"23,120,809","1,579,376,516.775400",2018-11-30,33793000000,6241000000,26152000000,7641000000,1426000000,1123000000,1265000000,-23000000,6280000000,26000000,1400000000,-39000000,161000000,180000000,-67000000,1085000000,1123000000,796000000,-635000000,-165000000,1607000000,390000000,16000000,215000000,460000000,-83000000,490000000,-422000000,-811000000,-1424000000,-515000000,94000000,470000000,215000000,69941000000,11584000000,983000000,43678000000,25609000000,1793000000,616000000,12000000,34168000000,6933000000,16809000000,1071000000,980000000,25099000000,4344000000,-3231000000,13821000000,20083000000,25609000000,7144000000,11646000000,10976000000,20755000000,12000000,34168000000,-15862000000,36037000000,49858000000,11646000000,5140000000,18579000000,10522000000,69941000000,980000000
2018-12-28,68.05,0.79,+1.174547%,66.97,64.51,69.08,"24,248,044","1,623,654,516.446000",2018-11-30,33793000000,6241000000,26152000000,7641000000,1426000000,1123000000,1265000000,-23000000,6280000000,26000000,1400000000,-39000000,161000000,180000000,-67000000,1085000000,1123000000,796000000,-635000000,-165000000,1607000000,390000000,16000000,215000000,460000000,-83000000,490000000,-422000000,-811000000,-1424000000,-515000000,94000000,470000000,215000000,69941000000,11584000000,983000000,43678000000,25609000000,1793000000,616000000,12000000,34168000000,6933000000,16809000000,1071000000,980000000,25099000000,4344000000,-3231000000,13821000000,20083000000,25609000000,7144000000,11646000000,10976000000,20755000000,12000000,34168000000,-15862000000,36037000000,49858000000,11646000000,5140000000,18579000000,10522000000,69941000000,980000000
2018-12-21,67.26,-11.48,-14.579629%,77.92,66.79,78.37,"67,760,132","4,883,136,811.041300",2018-11-30,33793000000,6241000000,26152000000,7641000000,1426000000,1123000000,1265000000,-23000000,6280000000,26000000,1400000000,-39000000,161000000,180000000,-67000000,1085000000,1123000000,796000000,-635000000,-165000000,1607000000,390000000,16000000,215000000,460000000,-83000000,490000000,-422000000,-811000000,-1424000000,-515000000,94000000,470000000,215000000,69941000000,11584000000,983000000,43678000000,25609000000,1793000000,616000000,12000000,34168000000,6933000000,16809000000,1071000000,980000000,25099000000,4344000000,-3231000000,13821000000,20083000000,25609000000,7144000000,11646000000,10976000000,20755000000,12000000,34168000000,-15862000000,36037000000,49858000000,11646000000,5140000000,18579000000,10522000000,69941000000,980000000
2018-12-14,78.74,-2.45,-3.017613%,81.6,78.44,83.33,"29,991,798","2,428,193,236.217600",2018-11-30,33793000000,6241000000,26152000000,7641000000,1426000000,1123000000,1265000000,-23000000,6280000000,26000000,1400000000,-39000000,161000000,180000000,-67000000,1085000000,1123000000,796000000,-635000000,-165000000,1607000000,390000000,16000000,215000000,460000000,-83000000,490000000,-422000000,-811000000,-1424000000,-515000000,94000000,470000000,215000000,69941000000,11584000000,983000000,43678000000,25609000000,1793000000,616000000,12000000,34168000000,6933000000,16809000000,1071000000,980000000,25099000000,4344000000,-3231000000,13821000000,20083000000,25609000000,7144000000,11646000000,10976000000,20755000000,12000000,34168000000,-15862000000,36037000000,49858000000,11646000000,5140000000,18579000000,10522000000,69941000000,980000000
2018-12-07,81.19,-3.48,-4.110074%,85.03,80.77,86.31,"28,829,668","2,397,457,467.098900",2018-11-30,33793000000,6241000000,26152000000,7641000000,1426000000,1123000000,1265000000,-23000000,6280000000,26000000,1400000000,-39000000,161000000,180000000,-67000000,1085000000,1123000000,796000000,-635000000,-165000000,1607000000,390000000,16000000,215000000,460000000,-83000000,490000000,-422000000,-811000000,-1424000000,-515000000,94000000,470000000,215000000,69941000000,11584000000,983000000,43678000000,25609000000,1793000000,616000000,12000000,34168000000,6933000000,16809000000,1071000000,980000000,25099000000,4344000000,-3231000000,13821000000,20083000000,25609000000,7144000000,11646000000,10976000000,20755000000,12000000,34168000000,-15862000000,36037000000,49858000000,11646000000,5140000000,18579000000,10522000000,69941000000,980000000
2018-11-30,84.67,3.86,+4.776637%,81.44,80.98,85.31,"32,810,658","2,745,316,484.755000",2018-11-30,33793000000,6241000000,26152000000,7641000000,1426000000,1123000000,1265000000,-23000000,6280000000,26000000,1400000000,-39000000,161000000,180000000,-67000000,1085000000,1123000000,796000000,-635000000,-165000000,1607000000,390000000,16000000,215000000,460000000,-83000000,490000000,-422000000,-811000000,-1424000000,-515000000,94000000,470000000,215000000,69941000000,11584000000,983000000,43678000000,25609000000,1793000000,616000000,12000000,34168000000,6933000000,16809000000,1071000000,980000000,25099000000,4344000000,-3231000000,13821000000,20083000000,25609000000,7144000000,11646000000,10976000000,20755000000,12000000,34168000000,-15862000000,36037000000,49858000000,11646000000,5140000000,18579000000,10522000000,69941000000,980000000
2018-11-23,80.81,-1.71,-2.072225%,82.34,78.28,82.99,"23,444,770","1,889,635,592.477200",2018-08-31,33442000000,6064000000,25867000000,7575000000,1791000000,1512000000,1661000000,2000000,6113000000,280000000,1511000000,-49000000,159000000,159000000,146000000,1502000000,1512000000,710000000,-390000000,-6000000,-536000000,-3512000000,119000000,-1022000000,2880000000,-78000000,470000000,-448000000,-2647000000,101000000,371000000,-208000000,384000000,-1033000000,68124000000,11783000000,923000000,41435000000,26007000000,1815000000,273000000,12000000,33551000000,7337000000,16914000000,1060000000,785000000,21667000000,1966000000,-3002000000,13911000000,17846000000,26007000000,6573000000,12431000000,9565000000,19701000000,12000000,33551000000,-15047000000,36367000000,50278000000,12431000000,5522000000,19768000000,10493000000,68124000000,785000000
2018-11-16,82.52,0.13,+0.157786%,82.39,80.83,83.18,"21,226,416","1,741,084,653.364100",2018-08-31,33442000000,6064000000,25867000000,7575000000,1791000000,1512000000,1661000000,2000000,6113000000,280000000,1511000000,-49000000,159000000,159000000,146000000,1502000000,1512000000,710000000,-390000000,-6000000,-536000000,-3512000000,119000000,-1022000000,2880000000,-78000000,470000000,-448000000,-2647000000,101000000,371000000,-208000000,384000000,-1033000000,68124000000,11783000000,923000000,41435000000,26007000000,1815000000,273000000,12000000,33551000000,7337000000,16914000000,1060000000,785000000,21667000000,1966000000,-3002000000,13911000000,17846000000,26007000000,6573000000,12431000000,9565000000,19701000000,12000000,33551000000,-15047000000,36367000000,50278000000,12431000000,5522000000,19768000000,10493000000,68124000000,785000000
2018-11-09,82.39,3.09,+3.896595%,79.6,79.03,83.0,"27,415,772","2,223,649,532.226600",2018-08-31,33442000000,6064000000,25867000000,7575000000,1791000000,1512000000,1661000000,2000000,6113000000,280000000,1511000000,-49000000,159000000,159000000,146000000,1502000000,1512000000,710000000,-390000000,-6000000,-536000000,-3512000000,119000000,-1022000000,2880000000,-78000000,470000000,-448000000,-2647000000,101000000,371000000,-208000000,384000000,-1033000000,68124000000,11783000000,923000000,41435000000,26007000000,1815000000,273000000,12000000,33551000000,7337000000,16914000000,1060000000,785000000,21667000000,1966000000,-3002000000,13911000000,17846000000,26007000000,6573000000,12431000000,9565000000,19701000000,12000000,33551000000,-15047000000,36367000000,50278000000,12431000000,5522000000,19768000000,10493000000,68124000000,785000000
