Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,warrants,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding
2019-04-12,223.22,-25.56,-10.274138%,249.68,220.77,249.94,"30,056,130","7,062,745,624.169500",2019-03-31,60308000000,9156000000,46320000000,13988000000,4832000000,3467000000,4432000000,90000000,8517000000,4832000000,639000000,400000000,875000000,405000000,3557000000,3467000000,-319000000,1535000000,-1416000000,-535000000,1851000000,-272000000,1416000000,1546000000,3234000000,-1495000000,639000000,-860000000,-2679000000,-1421000000,419000000,562000000,-1421000000,-5000000,1541000000,161197000000,9245000000,6648000000,104692000000,53778000000,2786000000,16975000000,10000000,55472000000,11340000000,59379000000,10926000000,12407000000,58933000000,3919000000,-3758000000,8230000000,42815000000,33553000000,-14846000000,3303000000,20457000000,34419000000,38039000000,10000000,55472000000,7975000000,118382000000,34419000000,8554000000,45759000000,2054000000,161197000000,15710000000,953000000
2019-04-05,248.78,1.52,+0.614738%,249.71,242.8,250.2,"17,316,639","4,255,213,597.884400",2019-03-31,60308000000,9156000000,46320000000,13988000000,4832000000,3467000000,4432000000,90000000,8517000000,4832000000,639000000,400000000,875000000,405000000,3557000000,3467000000,-319000000,1535000000,-1416000000,-535000000,1851000000,-272000000,1416000000,1546000000,3234000000,-1495000000,639000000,-860000000,-2679000000,-1421000000,419000000,562000000,-1421000000,-5000000,1541000000,161197000000,9245000000,6648000000,104692000000,53778000000,2786000000,16975000000,10000000,55472000000,11340000000,59379000000,10926000000,12407000000,58933000000,3919000000,-3758000000,8230000000,42815000000,33553000000,-14846000000,3303000000,20457000000,34419000000,38039000000,10000000,55472000000,7975000000,118382000000,34419000000,8554000000,45759000000,2054000000,161197000000,15710000000,953000000
2019-03-29,247.26,0.17,+0.068801%,247.42,238.16,247.89,"21,242,055","5,169,953,805.813000",2018-12-31,58417000000,9340000000,44580000000,13837000000,4497000000,3040000000,4123000000,124000000,8703000000,4497000000,637000000,374000000,959000000,-374000000,3164000000,3040000000,-370000000,-2153000000,-1140000000,-212000000,2934000000,-672000000,-1983000000,584000000,2396000000,891000000,637000000,-866000000,-757000000,-367000000,224000000,558000000,-367000000,19000000,603000000,152221000000,9325000000,6118000000,95994000000,53604000000,2474000000,14640000000,10000000,55846000000,8204000000,58910000000,8346000000,10866000000,53209000000,1973000000,-4160000000,8458000000,38692000000,32510000000,-14631000000,3458000000,18250000000,34581000000,36596000000,10000000,55846000000,4326000000,113529000000,34581000000,5730000000,42785000000,1908000000,152221000000,14324000000,960000000
2019-03-22,247.09,-4.31,-1.714399%,252.66,246.99,259.2488,"18,763,701","4,742,315,462.330500",2018-12-31,58417000000,9340000000,44580000000,13837000000,4497000000,3040000000,4123000000,124000000,8703000000,4497000000,637000000,374000000,959000000,-374000000,3164000000,3040000000,-370000000,-2153000000,-1140000000,-212000000,2934000000,-672000000,-1983000000,584000000,2396000000,891000000,637000000,-866000000,-757000000,-367000000,224000000,558000000,-367000000,19000000,603000000,152221000000,9325000000,6118000000,95994000000,53604000000,2474000000,14640000000,10000000,55846000000,8204000000,58910000000,8346000000,10866000000,53209000000,1973000000,-4160000000,8458000000,38692000000,32510000000,-14631000000,3458000000,18250000000,34581000000,36596000000,10000000,55846000000,4326000000,113529000000,34581000000,5730000000,42785000000,1908000000,152221000000,14324000000,960000000
2019-03-15,251.4,14.11,+5.946310%,239.21,236.415,255.0568,"23,988,830","5,972,709,151.280100",2018-12-31,58417000000,9340000000,44580000000,13837000000,4497000000,3040000000,4123000000,124000000,8703000000,4497000000,637000000,374000000,959000000,-374000000,3164000000,3040000000,-370000000,-2153000000,-1140000000,-212000000,2934000000,-672000000,-1983000000,584000000,2396000000,891000000,637000000,-866000000,-757000000,-367000000,224000000,558000000,-367000000,19000000,603000000,152221000000,9325000000,6118000000,95994000000,53604000000,2474000000,14640000000,10000000,55846000000,8204000000,58910000000,8346000000,10866000000,53209000000,1973000000,-4160000000,8458000000,38692000000,32510000000,-14631000000,3458000000,18250000000,34581000000,36596000000,10000000,55846000000,4326000000,113529000000,34581000000,5730000000,42785000000,1908000000,152221000000,14324000000,960000000
2019-03-08,237.29,-8.86,-3.599431%,248.12,234.51,248.45,"30,405,219","7,247,779,736.401600",2018-12-31,58417000000,9340000000,44580000000,13837000000,4497000000,3040000000,4123000000,124000000,8703000000,4497000000,637000000,374000000,959000000,-374000000,3164000000,3040000000,-370000000,-2153000000,-1140000000,-212000000,2934000000,-672000000,-1983000000,584000000,2396000000,891000000,637000000,-866000000,-757000000,-367000000,224000000,558000000,-367000000,19000000,603000000,152221000000,9325000000,6118000000,95994000000,53604000000,2474000000,14640000000,10000000,55846000000,8204000000,58910000000,8346000000,10866000000,53209000000,1973000000,-4160000000,8458000000,38692000000,32510000000,-14631000000,3458000000,18250000000,34581000000,36596000000,10000000,55846000000,4326000000,113529000000,34581000000,5730000000,42785000000,1908000000,152221000000,14324000000,960000000
2019-03-01,246.15,-20.96,-7.846954%,267.58,239.15,268.17,"33,800,601","8,478,224,811.731200",2018-12-31,58417000000,9340000000,44580000000,13837000000,4497000000,3040000000,4123000000,124000000,8703000000,4497000000,637000000,374000000,959000000,-374000000,3164000000,3040000000,-370000000,-2153000000,-1140000000,-212000000,2934000000,-672000000,-1983000000,584000000,2396000000,891000000,637000000,-866000000,-757000000,-367000000,224000000,558000000,-367000000,19000000,603000000,152221000000,9325000000,6118000000,95994000000,53604000000,2474000000,14640000000,10000000,55846000000,8204000000,58910000000,8346000000,10866000000,53209000000,1973000000,-4160000000,8458000000,38692000000,32510000000,-14631000000,3458000000,18250000000,34581000000,36596000000,10000000,55846000000,4326000000,113529000000,34581000000,5730000000,42785000000,1908000000,152221000000,14324000000,960000000
2019-02-22,267.11,-4.02,-1.482684%,271.17,265.1,272.49,"11,034,855","2,962,543,092.532700",2018-12-31,58417000000,9340000000,44580000000,13837000000,4497000000,3040000000,4123000000,124000000,8703000000,4497000000,637000000,374000000,959000000,-374000000,3164000000,3040000000,-370000000,-2153000000,-1140000000,-212000000,2934000000,-672000000,-1983000000,584000000,2396000000,891000000,637000000,-866000000,-757000000,-367000000,224000000,558000000,-367000000,19000000,603000000,152221000000,9325000000,6118000000,95994000000,53604000000,2474000000,14640000000,10000000,55846000000,8204000000,58910000000,8346000000,10866000000,53209000000,1973000000,-4160000000,8458000000,38692000000,32510000000,-14631000000,3458000000,18250000000,34581000000,36596000000,10000000,55846000000,4326000000,113529000000,34581000000,5730000000,42785000000,1908000000,152221000000,14324000000,960000000
2019-02-15,271.13,9.23,+3.524246%,261.17,256.34,271.13,"18,940,223","4,984,873,402.993900",2018-12-31,58417000000,9340000000,44580000000,13837000000,4497000000,3040000000,4123000000,124000000,8703000000,4497000000,637000000,374000000,959000000,-374000000,3164000000,3040000000,-370000000,-2153000000,-1140000000,-212000000,2934000000,-672000000,-1983000000,584000000,2396000000,891000000,637000000,-866000000,-757000000,-367000000,224000000,558000000,-367000000,19000000,603000000,152221000000,9325000000,6118000000,95994000000,53604000000,2474000000,14640000000,10000000,55846000000,8204000000,58910000000,8346000000,10866000000,53209000000,1973000000,-4160000000,8458000000,38692000000,32510000000,-14631000000,3458000000,18250000000,34581000000,36596000000,10000000,55846000000,4326000000,113529000000,34581000000,5730000000,42785000000,1908000000,152221000000,14324000000,960000000
2019-02-08,261.9,-6.82,-2.537958%,268.31,260.32,272.09,"16,572,060","4,414,192,880.023600",2018-12-31,58417000000,9340000000,44580000000,13837000000,4497000000,3040000000,4123000000,124000000,8703000000,4497000000,637000000,374000000,959000000,-374000000,3164000000,3040000000,-370000000,-2153000000,-1140000000,-212000000,2934000000,-672000000,-1983000000,584000000,2396000000,891000000,637000000,-866000000,-757000000,-367000000,224000000,558000000,-367000000,19000000,603000000,152221000000,9325000000,6118000000,95994000000,53604000000,2474000000,14640000000,10000000,55846000000,8204000000,58910000000,8346000000,10866000000,53209000000,1973000000,-4160000000,8458000000,38692000000,32510000000,-14631000000,3458000000,18250000000,34581000000,36596000000,10000000,55846000000,4326000000,113529000000,34581000000,5730000000,42785000000,1908000000,152221000000,14324000000,960000000
2019-02-01,268.72,0.67,+0.249953%,266.9,264.61,272.4351,"16,671,811","4,478,307,652.797900",2018-12-31,58417000000,9340000000,44580000000,13837000000,4497000000,3040000000,4123000000,124000000,8703000000,4497000000,637000000,374000000,959000000,-374000000,3164000000,3040000000,-370000000,-2153000000,-1140000000,-212000000,2934000000,-672000000,-1983000000,584000000,2396000000,891000000,637000000,-866000000,-757000000,-367000000,224000000,558000000,-367000000,19000000,603000000,152221000000,9325000000,6118000000,95994000000,53604000000,2474000000,14640000000,10000000,55846000000,8204000000,58910000000,8346000000,10866000000,53209000000,1973000000,-4160000000,8458000000,38692000000,32510000000,-14631000000,3458000000,18250000000,34581000000,36596000000,10000000,55846000000,4326000000,113529000000,34581000000,5730000000,42785000000,1908000000,152221000000,14324000000,960000000
2019-01-25,268.05,2.55,+0.960452%,264.06,263.67,270.41,"12,760,461","3,399,451,344.405300",2018-12-31,58417000000,9340000000,44580000000,13837000000,4497000000,3040000000,4123000000,124000000,8703000000,4497000000,637000000,374000000,959000000,-374000000,3164000000,3040000000,-370000000,-2153000000,-1140000000,-212000000,2934000000,-672000000,-1983000000,584000000,2396000000,891000000,637000000,-866000000,-757000000,-367000000,224000000,558000000,-367000000,19000000,603000000,152221000000,9325000000,6118000000,95994000000,53604000000,2474000000,14640000000,10000000,55846000000,8204000000,58910000000,8346000000,10866000000,53209000000,1973000000,-4160000000,8458000000,38692000000,32510000000,-14631000000,3458000000,18250000000,34581000000,36596000000,10000000,55846000000,4326000000,113529000000,34581000000,5730000000,42785000000,1908000000,152221000000,14324000000,960000000
2019-01-18,265.5,17.83,+7.199096%,246.59,246.11,266.26,"24,779,368","6,376,051,368.030200",2018-12-31,58417000000,9340000000,44580000000,13837000000,4497000000,3040000000,4123000000,124000000,8703000000,4497000000,637000000,374000000,959000000,-374000000,3164000000,3040000000,-370000000,-2153000000,-1140000000,-212000000,2934000000,-672000000,-1983000000,584000000,2396000000,891000000,637000000,-866000000,-757000000,-367000000,224000000,558000000,-367000000,19000000,603000000,152221000000,9325000000,6118000000,95994000000,53604000000,2474000000,14640000000,10000000,55846000000,8204000000,58910000000,8346000000,10866000000,53209000000,1973000000,-4160000000,8458000000,38692000000,32510000000,-14631000000,3458000000,18250000000,34581000000,36596000000,10000000,55846000000,4326000000,113529000000,34581000000,5730000000,42785000000,1908000000,152221000000,14324000000,960000000
2019-01-11,247.67,8.05,+3.359486%,240.4,238.23,247.76,"18,518,645","4,506,174,936.632300",2018-12-31,58417000000,9340000000,44580000000,13837000000,4497000000,3040000000,4123000000,124000000,8703000000,4497000000,637000000,374000000,959000000,-374000000,3164000000,3040000000,-370000000,-2153000000,-1140000000,-212000000,2934000000,-672000000,-1983000000,584000000,2396000000,891000000,637000000,-866000000,-757000000,-367000000,224000000,558000000,-367000000,19000000,603000000,152221000000,9325000000,6118000000,95994000000,53604000000,2474000000,14640000000,10000000,55846000000,8204000000,58910000000,8346000000,10866000000,53209000000,1973000000,-4160000000,8458000000,38692000000,32510000000,-14631000000,3458000000,18250000000,34581000000,36596000000,10000000,55846000000,4326000000,113529000000,34581000000,5730000000,42785000000,1908000000,152221000000,14324000000,960000000
2019-01-04,239.62,-6.62,-2.688434%,248.06,236.125,250.28,"17,177,609","4,162,866,176.006300",2018-12-31,58417000000,9340000000,44580000000,13837000000,4497000000,3040000000,4123000000,124000000,8703000000,4497000000,637000000,374000000,959000000,-374000000,3164000000,3040000000,-370000000,-2153000000,-1140000000,-212000000,2934000000,-672000000,-1983000000,584000000,2396000000,891000000,637000000,-866000000,-757000000,-367000000,224000000,558000000,-367000000,19000000,603000000,152221000000,9325000000,6118000000,95994000000,53604000000,2474000000,14640000000,10000000,55846000000,8204000000,58910000000,8346000000,10866000000,53209000000,1973000000,-4160000000,8458000000,38692000000,32510000000,-14631000000,3458000000,18250000000,34581000000,36596000000,10000000,55846000000,4326000000,113529000000,34581000000,5730000000,42785000000,1908000000,152221000000,14324000000,960000000
2018-12-28,246.24,7.9,+3.314593%,236.24,231.81,249.79,"14,858,886","3,570,579,334.965300",2018-09-30,56556000000,9090000000,42876000000,13680000000,4590000000,3188000000,4237000000,96000000,8479000000,4590000000,611000000,353000000,953000000,-353000000,3284000000,3188000000,-761000000,-3894000000,-4547000000,-3241000000,-1483000000,-4480000000,-1898000000,-8086000000,941000000,728000000,611000000,-866000000,-233000000,37000000,175000000,545000000,37000000,-19000000,-8105000000,151087000000,9498000000,6643000000,96722000000,51779000000,2434000000,16036000000,10000000,54386000000,8292000000,58703000000,7097000000,10263000000,56377000000,1500000000,-4386000000,8042000000,38754000000,31929000000,-16422000000,3586000000,18262000000,32053000000,38841000000,10000000,54386000000,4161000000,112333000000,32053000000,5858000000,40345000000,1769000000,151087000000,13849000000,962000000
2018-12-21,238.34,-26.68,-10.067165%,261.04,237.45,262.75,"35,862,748","8,881,724,031.938700",2018-09-30,56556000000,9090000000,42876000000,13680000000,4590000000,3188000000,4237000000,96000000,8479000000,4590000000,611000000,353000000,953000000,-353000000,3284000000,3188000000,-761000000,-3894000000,-4547000000,-3241000000,-1483000000,-4480000000,-1898000000,-8086000000,941000000,728000000,611000000,-866000000,-233000000,37000000,175000000,545000000,37000000,-19000000,-8105000000,151087000000,9498000000,6643000000,96722000000,51779000000,2434000000,16036000000,10000000,54386000000,8292000000,58703000000,7097000000,10263000000,56377000000,1500000000,-4386000000,8042000000,38754000000,31929000000,-16422000000,3586000000,18262000000,32053000000,38841000000,10000000,54386000000,4161000000,112333000000,32053000000,5858000000,40345000000,1769000000,151087000000,13849000000,962000000
2018-12-14,265.02,-4.16,-1.545434%,268.59,260.23,274.56,"16,043,560","4,302,003,295.971000",2018-09-30,56556000000,9090000000,42876000000,13680000000,4590000000,3188000000,4237000000,96000000,8479000000,4590000000,611000000,353000000,953000000,-353000000,3284000000,3188000000,-761000000,-3894000000,-4547000000,-3241000000,-1483000000,-4480000000,-1898000000,-8086000000,941000000,728000000,611000000,-866000000,-233000000,37000000,175000000,545000000,37000000,-19000000,-8105000000,151087000000,9498000000,6643000000,96722000000,51779000000,2434000000,16036000000,10000000,54386000000,8292000000,58703000000,7097000000,10263000000,56377000000,1500000000,-4386000000,8042000000,38754000000,31929000000,-16422000000,3586000000,18262000000,32053000000,38841000000,10000000,54386000000,4161000000,112333000000,32053000000,5858000000,40345000000,1769000000,151087000000,13849000000,962000000
2018-12-07,269.18,-12.18,-4.328974%,283.0,265.25,287.94,"19,015,451","5,263,454,051.971100",2018-09-30,56556000000,9090000000,42876000000,13680000000,4590000000,3188000000,4237000000,96000000,8479000000,4590000000,611000000,353000000,953000000,-353000000,3284000000,3188000000,-761000000,-3894000000,-4547000000,-3241000000,-1483000000,-4480000000,-1898000000,-8086000000,941000000,728000000,611000000,-866000000,-233000000,37000000,175000000,545000000,37000000,-19000000,-8105000000,151087000000,9498000000,6643000000,96722000000,51779000000,2434000000,16036000000,10000000,54386000000,8292000000,58703000000,7097000000,10263000000,56377000000,1500000000,-4386000000,8042000000,38754000000,31929000000,-16422000000,3586000000,18262000000,32053000000,38841000000,10000000,54386000000,4161000000,112333000000,32053000000,5858000000,40345000000,1769000000,151087000000,13849000000,962000000
