Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInNetIncome,capitalExpenditures,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,netReceivables,longTermDebt,accountsPayable,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding
2017-10-20,244.73,6.2,+2.599254%,238.6,235.19,245.25,"20,027,134","4,809,929,559.384100",2017-09-30,7596000000,5350000000,5451000000,7596000000,2246000000,2128000000,2976000000,8839000000,5350000000,2246000000,3424000000,-730000000,848000000,2128000000,2035000000,93000000,-9927000000,-2902000000,-11144000000,-528000000,14558000000,14132000000,1461000000,5722000000,2734000000,3070000000,280000000,-395000000,-1492000000,158000000,689000000,5722000000,930132000000,4058000000,188394000000,843840000000,86292000000,155500000000,9000000,93958000000,5186000000,3665000000,14688000000,116610000000,371646000000,13160000000,1639000000,14805000000,393147000000,394960000000,75089000000,88143000000,211852000000,202986000000,9000000,11203000000,93958000000,-73811000000,142025000000,536985000000,211852000000,260342000000,472194000000,53294000000,930132000000,116610000000,379098583
2017-10-13,238.53,-7.49,-3.044468%,245.15,236.84,246.35,"11,167,098","2,694,916,354.794500",2017-09-30,7596000000,5350000000,5451000000,7596000000,2246000000,2128000000,2976000000,8839000000,5350000000,2246000000,3424000000,-730000000,848000000,2128000000,2035000000,93000000,-9927000000,-2902000000,-11144000000,-528000000,14558000000,14132000000,1461000000,5722000000,2734000000,3070000000,280000000,-395000000,-1492000000,158000000,689000000,5722000000,930132000000,4058000000,188394000000,843840000000,86292000000,155500000000,9000000,93958000000,5186000000,3665000000,14688000000,116610000000,371646000000,13160000000,1639000000,14805000000,393147000000,394960000000,75089000000,88143000000,211852000000,202986000000,9000000,11203000000,93958000000,-73811000000,142025000000,536985000000,211852000000,260342000000,472194000000,53294000000,930132000000,116610000000,379098583
2017-10-06,246.02,8.83,+3.722754%,237.2,237.1,247.075,"12,269,857","2,980,881,351.485300",2017-09-30,7596000000,5350000000,5451000000,7596000000,2246000000,2128000000,2976000000,8839000000,5350000000,2246000000,3424000000,-730000000,848000000,2128000000,2035000000,93000000,-9927000000,-2902000000,-11144000000,-528000000,14558000000,14132000000,1461000000,5722000000,2734000000,3070000000,280000000,-395000000,-1492000000,158000000,689000000,5722000000,930132000000,4058000000,188394000000,843840000000,86292000000,155500000000,9000000,93958000000,5186000000,3665000000,14688000000,116610000000,371646000000,13160000000,1639000000,14805000000,393147000000,394960000000,75089000000,88143000000,211852000000,202986000000,9000000,11203000000,93958000000,-73811000000,142025000000,536985000000,211852000000,260342000000,472194000000,53294000000,930132000000,116610000000,379098583
2017-09-29,237.19,6.16,+2.666320%,230.77,228.3552,237.6,"11,128,037","2,597,488,465.251800",2017-06-30,7099000000,5378000000,5428000000,7099000000,1721000000,1831000000,2509000000,-3279000000,5378000000,1721000000,-1388000000,-788000000,678000000,1831000000,1631000000,200000000,-4237000000,1688000000,-5369000000,-449000000,12439000000,3711000000,-6843000000,-12147000000,-10489000000,-14345000000,265000000,-510000000,-1375000000,72000000,683000000,-12147000000,906518000000,4080000000,178301000000,819843000000,86675000000,147977000000,9000000,92225000000,4932000000,3668000000,14472000000,110888000000,359544000000,12005000000,1693000000,13978000000,380823000000,381692000000,75472000000,91634000000,203647000000,199562000000,9000000,11203000000,92225000000,-71642000000,144003000000,525695000000,203647000000,256652000000,460299000000,53187000000,906518000000,110888000000,388213152
2017-09-22,231.03,5.81,+2.579700%,226.3,225.66,232.1,"10,669,755","2,448,442,300.298800",2017-06-30,7099000000,5378000000,5428000000,7099000000,1721000000,1831000000,2509000000,-3279000000,5378000000,1721000000,-1388000000,-788000000,678000000,1831000000,1631000000,200000000,-4237000000,1688000000,-5369000000,-449000000,12439000000,3711000000,-6843000000,-12147000000,-10489000000,-14345000000,265000000,-510000000,-1375000000,72000000,683000000,-12147000000,906518000000,4080000000,178301000000,819843000000,86675000000,147977000000,9000000,92225000000,4932000000,3668000000,14472000000,110888000000,359544000000,12005000000,1693000000,13978000000,380823000000,381692000000,75472000000,91634000000,203647000000,199562000000,9000000,11203000000,92225000000,-71642000000,144003000000,525695000000,203647000000,256652000000,460299000000,53187000000,906518000000,110888000000,388213152
2017-09-15,225.22,8.01,+3.687676%,220.07,218.99,228.1,"15,453,245","3,477,803,248.954400",2017-06-30,7099000000,5378000000,5428000000,7099000000,1721000000,1831000000,2509000000,-3279000000,5378000000,1721000000,-1388000000,-788000000,678000000,1831000000,1631000000,200000000,-4237000000,1688000000,-5369000000,-449000000,12439000000,3711000000,-6843000000,-12147000000,-10489000000,-14345000000,265000000,-510000000,-1375000000,72000000,683000000,-12147000000,906518000000,4080000000,178301000000,819843000000,86675000000,147977000000,9000000,92225000000,4932000000,3668000000,14472000000,110888000000,359544000000,12005000000,1693000000,13978000000,380823000000,381692000000,75472000000,91634000000,203647000000,199562000000,9000000,11203000000,92225000000,-71642000000,144003000000,525695000000,203647000000,256652000000,460299000000,53187000000,906518000000,110888000000,388213152
2017-09-08,217.21,-8.67,-3.838321%,223.85,214.64,224.0,"15,980,464","3,483,743,989.540800",2017-06-30,7099000000,5378000000,5428000000,7099000000,1721000000,1831000000,2509000000,-3279000000,5378000000,1721000000,-1388000000,-788000000,678000000,1831000000,1631000000,200000000,-4237000000,1688000000,-5369000000,-449000000,12439000000,3711000000,-6843000000,-12147000000,-10489000000,-14345000000,265000000,-510000000,-1375000000,72000000,683000000,-12147000000,906518000000,4080000000,178301000000,819843000000,86675000000,147977000000,9000000,92225000000,4932000000,3668000000,14472000000,110888000000,359544000000,12005000000,1693000000,13978000000,380823000000,381692000000,75472000000,91634000000,203647000000,199562000000,9000000,11203000000,92225000000,-71642000000,144003000000,525695000000,203647000000,256652000000,460299000000,53187000000,906518000000,110888000000,388213152
2017-09-01,225.88,3.41,+1.532791%,222.91,215.75,227.56,"12,009,631","2,669,555,409.407200",2017-06-30,7099000000,5378000000,5428000000,7099000000,1721000000,1831000000,2509000000,-3279000000,5378000000,1721000000,-1388000000,-788000000,678000000,1831000000,1631000000,200000000,-4237000000,1688000000,-5369000000,-449000000,12439000000,3711000000,-6843000000,-12147000000,-10489000000,-14345000000,265000000,-510000000,-1375000000,72000000,683000000,-12147000000,906518000000,4080000000,178301000000,819843000000,86675000000,147977000000,9000000,92225000000,4932000000,3668000000,14472000000,110888000000,359544000000,12005000000,1693000000,13978000000,380823000000,381692000000,75472000000,91634000000,203647000000,199562000000,9000000,11203000000,92225000000,-71642000000,144003000000,525695000000,203647000000,256652000000,460299000000,53187000000,906518000000,110888000000,388213152
2017-08-25,222.47,0.32,+0.144047%,222.4,219.21,224.9489,"11,288,106","2,514,207,518.209200",2017-06-30,7099000000,5378000000,5428000000,7099000000,1721000000,1831000000,2509000000,-3279000000,5378000000,1721000000,-1388000000,-788000000,678000000,1831000000,1631000000,200000000,-4237000000,1688000000,-5369000000,-449000000,12439000000,3711000000,-6843000000,-12147000000,-10489000000,-14345000000,265000000,-510000000,-1375000000,72000000,683000000,-12147000000,906518000000,4080000000,178301000000,819843000000,86675000000,147977000000,9000000,92225000000,4932000000,3668000000,14472000000,110888000000,359544000000,12005000000,1693000000,13978000000,380823000000,381692000000,75472000000,91634000000,203647000000,199562000000,9000000,11203000000,92225000000,-71642000000,144003000000,525695000000,203647000000,256652000000,460299000000,53187000000,906518000000,110888000000,388213152
2017-08-18,222.15,-2.0,-0.892260%,226.37,220.55,230.61,"13,136,621","2,957,710,142.779500",2017-06-30,7099000000,5378000000,5428000000,7099000000,1721000000,1831000000,2509000000,-3279000000,5378000000,1721000000,-1388000000,-788000000,678000000,1831000000,1631000000,200000000,-4237000000,1688000000,-5369000000,-449000000,12439000000,3711000000,-6843000000,-12147000000,-10489000000,-14345000000,265000000,-510000000,-1375000000,72000000,683000000,-12147000000,906518000000,4080000000,178301000000,819843000000,86675000000,147977000000,9000000,92225000000,4932000000,3668000000,14472000000,110888000000,359544000000,12005000000,1693000000,13978000000,380823000000,381692000000,75472000000,91634000000,203647000000,199562000000,9000000,11203000000,92225000000,-71642000000,144003000000,525695000000,203647000000,256652000000,460299000000,53187000000,906518000000,110888000000,388213152
2017-08-11,224.15,-5.64,-2.454415%,229.8,222.65,235.83,"15,985,590","3,669,328,586.018700",2017-06-30,7099000000,5378000000,5428000000,7099000000,1721000000,1831000000,2509000000,-3279000000,5378000000,1721000000,-1388000000,-788000000,678000000,1831000000,1631000000,200000000,-4237000000,1688000000,-5369000000,-449000000,12439000000,3711000000,-6843000000,-12147000000,-10489000000,-14345000000,265000000,-510000000,-1375000000,72000000,683000000,-12147000000,906518000000,4080000000,178301000000,819843000000,86675000000,147977000000,9000000,92225000000,4932000000,3668000000,14472000000,110888000000,359544000000,12005000000,1693000000,13978000000,380823000000,381692000000,75472000000,91634000000,203647000000,199562000000,9000000,11203000000,92225000000,-71642000000,144003000000,525695000000,203647000000,256652000000,460299000000,53187000000,906518000000,110888000000,388213152
2017-08-04,229.79,6.18,+2.763740%,223.95,223.05,229.79,"12,356,428","2,801,024,801.803800",2017-06-30,7099000000,5378000000,5428000000,7099000000,1721000000,1831000000,2509000000,-3279000000,5378000000,1721000000,-1388000000,-788000000,678000000,1831000000,1631000000,200000000,-4237000000,1688000000,-5369000000,-449000000,12439000000,3711000000,-6843000000,-12147000000,-10489000000,-14345000000,265000000,-510000000,-1375000000,72000000,683000000,-12147000000,906518000000,4080000000,178301000000,819843000000,86675000000,147977000000,9000000,92225000000,4932000000,3668000000,14472000000,110888000000,359544000000,12005000000,1693000000,13978000000,380823000000,381692000000,75472000000,91634000000,203647000000,199562000000,9000000,11203000000,92225000000,-71642000000,144003000000,525695000000,203647000000,256652000000,460299000000,53187000000,906518000000,110888000000,388213152
2017-07-28,223.61,3.43,+1.557816%,218.94,218.0,223.74,"14,765,857","3,269,907,628.899700",2017-06-30,7099000000,5378000000,5428000000,7099000000,1721000000,1831000000,2509000000,-3279000000,5378000000,1721000000,-1388000000,-788000000,678000000,1831000000,1631000000,200000000,-4237000000,1688000000,-5369000000,-449000000,12439000000,3711000000,-6843000000,-12147000000,-10489000000,-14345000000,265000000,-510000000,-1375000000,72000000,683000000,-12147000000,906518000000,4080000000,178301000000,819843000000,86675000000,147977000000,9000000,92225000000,4932000000,3668000000,14472000000,110888000000,359544000000,12005000000,1693000000,13978000000,380823000000,381692000000,75472000000,91634000000,203647000000,199562000000,9000000,11203000000,92225000000,-71642000000,144003000000,525695000000,203647000000,256652000000,460299000000,53187000000,906518000000,110888000000,388213152
2017-07-21,220.18,-8.42,-3.683290%,228.73,219.09,230.36,"20,781,456","4,648,179,831.196100",2017-06-30,7099000000,5378000000,5428000000,7099000000,1721000000,1831000000,2509000000,-3279000000,5378000000,1721000000,-1388000000,-788000000,678000000,1831000000,1631000000,200000000,-4237000000,1688000000,-5369000000,-449000000,12439000000,3711000000,-6843000000,-12147000000,-10489000000,-14345000000,265000000,-510000000,-1375000000,72000000,683000000,-12147000000,906518000000,4080000000,178301000000,819843000000,86675000000,147977000000,9000000,92225000000,4932000000,3668000000,14472000000,110888000000,359544000000,12005000000,1693000000,13978000000,380823000000,381692000000,75472000000,91634000000,203647000000,199562000000,9000000,11203000000,92225000000,-71642000000,144003000000,525695000000,203647000000,256652000000,460299000000,53187000000,906518000000,110888000000,388213152
2017-07-14,228.6,3.32,+1.473722%,224.27,223.96,230.64,"14,223,824","3,239,059,798.918600",2017-06-30,7099000000,5378000000,5428000000,7099000000,1721000000,1831000000,2509000000,-3279000000,5378000000,1721000000,-1388000000,-788000000,678000000,1831000000,1631000000,200000000,-4237000000,1688000000,-5369000000,-449000000,12439000000,3711000000,-6843000000,-12147000000,-10489000000,-14345000000,265000000,-510000000,-1375000000,72000000,683000000,-12147000000,906518000000,4080000000,178301000000,819843000000,86675000000,147977000000,9000000,92225000000,4932000000,3668000000,14472000000,110888000000,359544000000,12005000000,1693000000,13978000000,380823000000,381692000000,75472000000,91634000000,203647000000,199562000000,9000000,11203000000,92225000000,-71642000000,144003000000,525695000000,203647000000,256652000000,460299000000,53187000000,906518000000,110888000000,388213152
2017-07-07,225.28,3.38,+1.523209%,224.46,223.42,230.06,"11,392,750","2,586,410,358.769400",2017-06-30,7099000000,5378000000,5428000000,7099000000,1721000000,1831000000,2509000000,-3279000000,5378000000,1721000000,-1388000000,-788000000,678000000,1831000000,1631000000,200000000,-4237000000,1688000000,-5369000000,-449000000,12439000000,3711000000,-6843000000,-12147000000,-10489000000,-14345000000,265000000,-510000000,-1375000000,72000000,683000000,-12147000000,906518000000,4080000000,178301000000,819843000000,86675000000,147977000000,9000000,92225000000,4932000000,3668000000,14472000000,110888000000,359544000000,12005000000,1693000000,13978000000,380823000000,381692000000,75472000000,91634000000,203647000000,199562000000,9000000,11203000000,92225000000,-71642000000,144003000000,525695000000,203647000000,256652000000,460299000000,53187000000,906518000000,110888000000,388213152
2017-06-30,221.9,4.71,+2.168608%,218.26,217.6963,228.79,"17,189,332","3,835,991,127.628100",2017-06-30,7099000000,5378000000,5428000000,7099000000,1721000000,1831000000,2509000000,-3279000000,5378000000,1721000000,-1388000000,-788000000,678000000,1831000000,1631000000,200000000,-4237000000,1688000000,-5369000000,-449000000,12439000000,3711000000,-6843000000,-12147000000,-10489000000,-14345000000,265000000,-510000000,-1375000000,72000000,683000000,-12147000000,906518000000,4080000000,178301000000,819843000000,86675000000,147977000000,9000000,92225000000,4932000000,3668000000,14472000000,110888000000,359544000000,12005000000,1693000000,13978000000,380823000000,381692000000,75472000000,91634000000,203647000000,199562000000,9000000,11203000000,92225000000,-71642000000,144003000000,525695000000,203647000000,256652000000,460299000000,53187000000,906518000000,110888000000,388213152
2017-06-23,217.19,-4.62,-2.082864%,223.43,216.46,227.04,"15,973,654","3,545,034,216.332300",2017-03-31,7510000000,5487000000,5504000000,7510000000,2023000000,2255000000,2539000000,543000000,5487000000,2023000000,257000000,-516000000,284000000,2255000000,2162000000,93000000,-300000000,-1216000000,-1573000000,-435000000,20747000000,6261000000,-13535000000,1324000000,-3364000000,-5932000000,257000000,-366000000,-585000000,1272000000,838000000,1324000000,894069000000,4067000000,187446000000,807152000000,86917000000,150305000000,9000000,90904000000,5551000000,3664000000,13472000000,123035000000,356261000000,9698000000,1785000000,13372000000,390691000000,359256000000,75714000000,80210000000,199370000000,196258000000,9000000,11203000000,90904000000,-70169000000,144122000000,503378000000,199370000000,251521000000,450891000000,53185000000,894069000000,123035000000,394791563
2017-06-16,221.81,-0.63,-0.283222%,223.63,219.65,226.94,"16,946,150","3,786,019,995.833600",2017-03-31,7510000000,5487000000,5504000000,7510000000,2023000000,2255000000,2539000000,543000000,5487000000,2023000000,257000000,-516000000,284000000,2255000000,2162000000,93000000,-300000000,-1216000000,-1573000000,-435000000,20747000000,6261000000,-13535000000,1324000000,-3364000000,-5932000000,257000000,-366000000,-585000000,1272000000,838000000,1324000000,894069000000,4067000000,187446000000,807152000000,86917000000,150305000000,9000000,90904000000,5551000000,3664000000,13472000000,123035000000,356261000000,9698000000,1785000000,13372000000,390691000000,359256000000,75714000000,80210000000,199370000000,196258000000,9000000,11203000000,90904000000,-70169000000,144122000000,503378000000,199370000000,251521000000,450891000000,53185000000,894069000000,123035000000,394791563
2017-06-09,222.44,9.13,+4.280156%,213.08,212.48,223.85,"16,488,363","3,591,478,780.511900",2017-03-31,7510000000,5487000000,5504000000,7510000000,2023000000,2255000000,2539000000,543000000,5487000000,2023000000,257000000,-516000000,284000000,2255000000,2162000000,93000000,-300000000,-1216000000,-1573000000,-435000000,20747000000,6261000000,-13535000000,1324000000,-3364000000,-5932000000,257000000,-366000000,-585000000,1272000000,838000000,1324000000,894069000000,4067000000,187446000000,807152000000,86917000000,150305000000,9000000,90904000000,5551000000,3664000000,13472000000,123035000000,356261000000,9698000000,1785000000,13372000000,390691000000,359256000000,75714000000,80210000000,199370000000,196258000000,9000000,11203000000,90904000000,-70169000000,144122000000,503378000000,199370000000,251521000000,450891000000,53185000000,894069000000,123035000000,394791563
2017-06-02,213.31,-10.22,-4.572093%,221.83,209.62,222.44,"19,159,711","4,096,108,602.222800",2017-03-31,7510000000,5487000000,5504000000,7510000000,2023000000,2255000000,2539000000,543000000,5487000000,2023000000,257000000,-516000000,284000000,2255000000,2162000000,93000000,-300000000,-1216000000,-1573000000,-435000000,20747000000,6261000000,-13535000000,1324000000,-3364000000,-5932000000,257000000,-366000000,-585000000,1272000000,838000000,1324000000,894069000000,4067000000,187446000000,807152000000,86917000000,150305000000,9000000,90904000000,5551000000,3664000000,13472000000,123035000000,356261000000,9698000000,1785000000,13372000000,390691000000,359256000000,75714000000,80210000000,199370000000,196258000000,9000000,11203000000,90904000000,-70169000000,144122000000,503378000000,199370000000,251521000000,450891000000,53185000000,894069000000,123035000000,394791563
2017-05-26,223.53,8.14,+3.779191%,217.37,214.66,225.45,"14,398,071","3,177,194,582.438500",2017-03-31,7510000000,5487000000,5504000000,7510000000,2023000000,2255000000,2539000000,543000000,5487000000,2023000000,257000000,-516000000,284000000,2255000000,2162000000,93000000,-300000000,-1216000000,-1573000000,-435000000,20747000000,6261000000,-13535000000,1324000000,-3364000000,-5932000000,257000000,-366000000,-585000000,1272000000,838000000,1324000000,894069000000,4067000000,187446000000,807152000000,86917000000,150305000000,9000000,90904000000,5551000000,3664000000,13472000000,123035000000,356261000000,9698000000,1785000000,13372000000,390691000000,359256000000,75714000000,80210000000,199370000000,196258000000,9000000,11203000000,90904000000,-70169000000,144122000000,503378000000,199370000000,251521000000,450891000000,53185000000,894069000000,123035000000,394791563
2017-05-19,215.39,-7.43,-3.334530%,223.13,213.12,226.82,"20,243,870","4,409,110,877.434800",2017-03-31,7510000000,5487000000,5504000000,7510000000,2023000000,2255000000,2539000000,543000000,5487000000,2023000000,257000000,-516000000,284000000,2255000000,2162000000,93000000,-300000000,-1216000000,-1573000000,-435000000,20747000000,6261000000,-13535000000,1324000000,-3364000000,-5932000000,257000000,-366000000,-585000000,1272000000,838000000,1324000000,894069000000,4067000000,187446000000,807152000000,86917000000,150305000000,9000000,90904000000,5551000000,3664000000,13472000000,123035000000,356261000000,9698000000,1785000000,13372000000,390691000000,359256000000,75714000000,80210000000,199370000000,196258000000,9000000,11203000000,90904000000,-70169000000,144122000000,503378000000,199370000000,251521000000,450891000000,53185000000,894069000000,123035000000,394791563
2017-05-12,222.82,-4.05,-1.785163%,226.75,222.15,227.34,"11,699,008","2,625,326,498.066300",2017-03-31,7510000000,5487000000,5504000000,7510000000,2023000000,2255000000,2539000000,543000000,5487000000,2023000000,257000000,-516000000,284000000,2255000000,2162000000,93000000,-300000000,-1216000000,-1573000000,-435000000,20747000000,6261000000,-13535000000,1324000000,-3364000000,-5932000000,257000000,-366000000,-585000000,1272000000,838000000,1324000000,894069000000,4067000000,187446000000,807152000000,86917000000,150305000000,9000000,90904000000,5551000000,3664000000,13472000000,123035000000,356261000000,9698000000,1785000000,13372000000,390691000000,359256000000,75714000000,80210000000,199370000000,196258000000,9000000,11203000000,90904000000,-70169000000,144122000000,503378000000,199370000000,251521000000,450891000000,53185000000,894069000000,123035000000,394791563
2017-05-05,226.87,3.07,+1.371761%,224.9,220.93,228.89,"14,020,591","3,165,034,634.832100",2017-03-31,7510000000,5487000000,5504000000,7510000000,2023000000,2255000000,2539000000,543000000,5487000000,2023000000,257000000,-516000000,284000000,2255000000,2162000000,93000000,-300000000,-1216000000,-1573000000,-435000000,20747000000,6261000000,-13535000000,1324000000,-3364000000,-5932000000,257000000,-366000000,-585000000,1272000000,838000000,1324000000,894069000000,4067000000,187446000000,807152000000,86917000000,150305000000,9000000,90904000000,5551000000,3664000000,13472000000,123035000000,356261000000,9698000000,1785000000,13372000000,390691000000,359256000000,75714000000,80210000000,199370000000,196258000000,9000000,11203000000,90904000000,-70169000000,144122000000,503378000000,199370000000,251521000000,450891000000,53185000000,894069000000,123035000000,394791563
2017-04-28,223.8,6.94,+3.200221%,221.18,220.3,229.36,"18,857,985","4,252,148,653.667100",2017-03-31,7510000000,5487000000,5504000000,7510000000,2023000000,2255000000,2539000000,543000000,5487000000,2023000000,257000000,-516000000,284000000,2255000000,2162000000,93000000,-300000000,-1216000000,-1573000000,-435000000,20747000000,6261000000,-13535000000,1324000000,-3364000000,-5932000000,257000000,-366000000,-585000000,1272000000,838000000,1324000000,894069000000,4067000000,187446000000,807152000000,86917000000,150305000000,9000000,90904000000,5551000000,3664000000,13472000000,123035000000,356261000000,9698000000,1785000000,13372000000,390691000000,359256000000,75714000000,80210000000,199370000000,196258000000,9000000,11203000000,90904000000,-70169000000,144122000000,503378000000,199370000000,251521000000,450891000000,53185000000,894069000000,123035000000,394791563
