Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,changeInCash,operatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,totalAssets,intangibleAssets,totalLiabilities,totalShareholderEquity,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,netTangibleAssets,netReceivables,longTermDebt,inventory,accountsPayable,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,cashAndShortTermInvestments
2016-05-06,82.13,2.01,+2.508737%,80.02,80.02,82.25,"35,543,715","2,891,972,544.262700",2016-03-31,15755000000,4522000000,7915000000,7840000000,3372000000,2750000000,3226000000,33000000,4522000000,3318000000,146000000,889000000,0,2337000000,2750000000,-1040000000,-521000000,-2944000000,-1104000000,1739000000,-1831000000,-1497000000,3278000000,785000000,-1856000000,16000000,292000000,0,-213000000,800000000,127508000000,24629000000,67655000000,59187000000,4009000000,87849000000,8003000000,44679000000,74005000000,7895000000,31357000000,-14931000000,19186000000,34317000000,-11164000000,5780000000,19134000000,4957000000,15447000000,-82400000000,4697000000,93191000000,19134000000,8003000000,36298000000,63617000000,13819000000
2016-04-29,80.12,-0.83,-1.025324%,80.92,79.1,81.5,"46,111,675","3,692,009,512.827000",2016-03-31,15755000000,4522000000,7915000000,7840000000,3372000000,2750000000,3226000000,33000000,4522000000,3318000000,146000000,889000000,0,2337000000,2750000000,-1040000000,-521000000,-2944000000,-1104000000,1739000000,-1831000000,-1497000000,3278000000,785000000,-1856000000,16000000,292000000,0,-213000000,800000000,127508000000,24629000000,67655000000,59187000000,4009000000,87849000000,8003000000,44679000000,74005000000,7895000000,31357000000,-14931000000,19186000000,34317000000,-11164000000,5780000000,19134000000,4957000000,15447000000,-82400000000,4697000000,93191000000,19134000000,8003000000,36298000000,63617000000,13819000000
2016-04-22,80.95,-1.35,-1.640340%,82.29,79.91,83.7,"38,188,128","3,125,404,415.677400",2016-03-31,15755000000,4522000000,7915000000,7840000000,3372000000,2750000000,3226000000,33000000,4522000000,3318000000,146000000,889000000,0,2337000000,2750000000,-1040000000,-521000000,-2944000000,-1104000000,1739000000,-1831000000,-1497000000,3278000000,785000000,-1856000000,16000000,292000000,0,-213000000,800000000,127508000000,24629000000,67655000000,59187000000,4009000000,87849000000,8003000000,44679000000,74005000000,7895000000,31357000000,-14931000000,19186000000,34317000000,-11164000000,5780000000,19134000000,4957000000,15447000000,-82400000000,4697000000,93191000000,19134000000,8003000000,36298000000,63617000000,13819000000
2016-04-15,82.3,-0.9,-1.081731%,83.03,81.54,83.43,"40,105,445","3,306,423,850.357700",2016-03-31,15755000000,4522000000,7915000000,7840000000,3372000000,2750000000,3226000000,33000000,4522000000,3318000000,146000000,889000000,0,2337000000,2750000000,-1040000000,-521000000,-2944000000,-1104000000,1739000000,-1831000000,-1497000000,3278000000,785000000,-1856000000,16000000,292000000,0,-213000000,800000000,127508000000,24629000000,67655000000,59187000000,4009000000,87849000000,8003000000,44679000000,74005000000,7895000000,31357000000,-14931000000,19186000000,34317000000,-11164000000,5780000000,19134000000,4957000000,15447000000,-82400000000,4697000000,93191000000,19134000000,8003000000,36298000000,63617000000,13819000000
2016-04-08,83.2,-0.33,-0.395068%,83.65,82.77,83.84,"29,253,480","2,434,961,835.945100",2016-03-31,15755000000,4522000000,7915000000,7840000000,3372000000,2750000000,3226000000,33000000,4522000000,3318000000,146000000,889000000,0,2337000000,2750000000,-1040000000,-521000000,-2944000000,-1104000000,1739000000,-1831000000,-1497000000,3278000000,785000000,-1856000000,16000000,292000000,0,-213000000,800000000,127508000000,24629000000,67655000000,59187000000,4009000000,87849000000,8003000000,44679000000,74005000000,7895000000,31357000000,-14931000000,19186000000,34317000000,-11164000000,5780000000,19134000000,4957000000,15447000000,-82400000000,4697000000,93191000000,19134000000,8003000000,36298000000,63617000000,13819000000
2016-04-01,83.53,0.64,+0.772108%,82.99,81.93,83.62,"33,493,050","2,773,560,680.331000",2016-03-31,15755000000,4522000000,7915000000,7840000000,3372000000,2750000000,3226000000,33000000,4522000000,3318000000,146000000,889000000,0,2337000000,2750000000,-1040000000,-521000000,-2944000000,-1104000000,1739000000,-1831000000,-1497000000,3278000000,785000000,-1856000000,16000000,292000000,0,-213000000,800000000,127508000000,24629000000,67655000000,59187000000,4009000000,87849000000,8003000000,44679000000,74005000000,7895000000,31357000000,-14931000000,19186000000,34317000000,-11164000000,5780000000,19134000000,4957000000,15447000000,-82400000000,4697000000,93191000000,19134000000,8003000000,36298000000,63617000000,13819000000
2016-03-25,82.89,-0.26,-0.312688%,83.12,82.43,83.87,"28,071,821","2,332,582,509.682400",2015-12-31,16915000000,4602000000,8460000000,8455000000,3946000000,3206000000,3803000000,22000000,4602000000,3853000000,143000000,898000000,0,2905000000,3206000000,-58000000,24000000,-893000000,-144000000,1589000000,-1756000000,1831000000,4480000000,723000000,-1868000000,-1477000000,133000000,0,259000000,691000000,129143000000,24495000000,66841000000,61628000000,4009000000,86917000000,7936000000,44157000000,73886000000,9403000000,32053000000,-15642000000,18910000000,36347000000,-8086000000,5894000000,17595000000,5125000000,15662000000,-78469000000,5234000000,92796000000,17595000000,7936000000,34788000000,63751000000,14277000000
2016-03-18,83.15,1.4,+1.712538%,81.57,80.48,83.5,"76,874,101","6,322,474,589.943400",2015-12-31,16915000000,4602000000,8460000000,8455000000,3946000000,3206000000,3803000000,22000000,4602000000,3853000000,143000000,898000000,0,2905000000,3206000000,-58000000,24000000,-893000000,-144000000,1589000000,-1756000000,1831000000,4480000000,723000000,-1868000000,-1477000000,133000000,0,259000000,691000000,129143000000,24495000000,66841000000,61628000000,4009000000,86917000000,7936000000,44157000000,73886000000,9403000000,32053000000,-15642000000,18910000000,36347000000,-8086000000,5894000000,17595000000,5125000000,15662000000,-78469000000,5234000000,92796000000,17595000000,7936000000,34788000000,63751000000,14277000000
2016-03-11,81.75,-1.74,-2.084082%,83.18,81.44,83.75,"45,030,716","3,721,723,439.645700",2015-12-31,16915000000,4602000000,8460000000,8455000000,3946000000,3206000000,3803000000,22000000,4602000000,3853000000,143000000,898000000,0,2905000000,3206000000,-58000000,24000000,-893000000,-144000000,1589000000,-1756000000,1831000000,4480000000,723000000,-1868000000,-1477000000,133000000,0,259000000,691000000,129143000000,24495000000,66841000000,61628000000,4009000000,86917000000,7936000000,44157000000,73886000000,9403000000,32053000000,-15642000000,18910000000,36347000000,-8086000000,5894000000,17595000000,5125000000,15662000000,-78469000000,5234000000,92796000000,17595000000,7936000000,34788000000,63751000000,14277000000
2016-03-04,83.49,2.39,+2.946979%,81.1,80.21,83.74,"50,799,663","4,160,735,424.320900",2015-12-31,16915000000,4602000000,8460000000,8455000000,3946000000,3206000000,3803000000,22000000,4602000000,3853000000,143000000,898000000,0,2905000000,3206000000,-58000000,24000000,-893000000,-144000000,1589000000,-1756000000,1831000000,4480000000,723000000,-1868000000,-1477000000,133000000,0,259000000,691000000,129143000000,24495000000,66841000000,61628000000,4009000000,86917000000,7936000000,44157000000,73886000000,9403000000,32053000000,-15642000000,18910000000,36347000000,-8086000000,5894000000,17595000000,5125000000,15662000000,-78469000000,5234000000,92796000000,17595000000,7936000000,34788000000,63751000000,14277000000
2016-02-26,81.1,-0.69,-0.843624%,82.07,80.66,82.67,"35,587,603","2,909,195,207.460200",2015-12-31,16915000000,4602000000,8460000000,8455000000,3946000000,3206000000,3803000000,22000000,4602000000,3853000000,143000000,898000000,0,2905000000,3206000000,-58000000,24000000,-893000000,-144000000,1589000000,-1756000000,1831000000,4480000000,723000000,-1868000000,-1477000000,133000000,0,259000000,691000000,129143000000,24495000000,66841000000,61628000000,4009000000,86917000000,7936000000,44157000000,73886000000,9403000000,32053000000,-15642000000,18910000000,36347000000,-8086000000,5894000000,17595000000,5125000000,15662000000,-78469000000,5234000000,92796000000,17595000000,7936000000,34788000000,63751000000,14277000000
2016-02-19,81.79,0.8,+0.987776%,81.99,80.84,82.83,"35,657,775","2,917,543,643.119700",2015-12-31,16915000000,4602000000,8460000000,8455000000,3946000000,3206000000,3803000000,22000000,4602000000,3853000000,143000000,898000000,0,2905000000,3206000000,-58000000,24000000,-893000000,-144000000,1589000000,-1756000000,1831000000,4480000000,723000000,-1868000000,-1477000000,133000000,0,259000000,691000000,129143000000,24495000000,66841000000,61628000000,4009000000,86917000000,7936000000,44157000000,73886000000,9403000000,32053000000,-15642000000,18910000000,36347000000,-8086000000,5894000000,17595000000,5125000000,15662000000,-78469000000,5234000000,92796000000,17595000000,7936000000,34788000000,63751000000,14277000000
2016-02-12,80.99,-0.21,-0.258621%,80.29,79.63,83.0,"63,074,466","5,135,538,777.189600",2015-12-31,16915000000,4602000000,8460000000,8455000000,3946000000,3206000000,3803000000,22000000,4602000000,3853000000,143000000,898000000,0,2905000000,3206000000,-58000000,24000000,-893000000,-144000000,1589000000,-1756000000,1831000000,4480000000,723000000,-1868000000,-1477000000,133000000,0,259000000,691000000,129143000000,24495000000,66841000000,61628000000,4009000000,86917000000,7936000000,44157000000,73886000000,9403000000,32053000000,-15642000000,18910000000,36347000000,-8086000000,5894000000,17595000000,5125000000,15662000000,-78469000000,5234000000,92796000000,17595000000,7936000000,34788000000,63751000000,14277000000
2016-02-05,81.2,-0.49,-0.599829%,81.21,79.81,81.4,"47,175,886","3,808,346,967.274600",2015-12-31,16915000000,4602000000,8460000000,8455000000,3946000000,3206000000,3803000000,22000000,4602000000,3853000000,143000000,898000000,0,2905000000,3206000000,-58000000,24000000,-893000000,-144000000,1589000000,-1756000000,1831000000,4480000000,723000000,-1868000000,-1477000000,133000000,0,259000000,691000000,129143000000,24495000000,66841000000,61628000000,4009000000,86917000000,7936000000,44157000000,73886000000,9403000000,32053000000,-15642000000,18910000000,36347000000,-8086000000,5894000000,17595000000,5125000000,15662000000,-78469000000,5234000000,92796000000,17595000000,7936000000,34788000000,63751000000,14277000000
2016-01-29,81.69,4.33,+5.597208%,77.2,76.5571,82.0,"66,851,365","5,311,735,876.459200",2015-12-31,16915000000,4602000000,8460000000,8455000000,3946000000,3206000000,3803000000,22000000,4602000000,3853000000,143000000,898000000,0,2905000000,3206000000,-58000000,24000000,-893000000,-144000000,1589000000,-1756000000,1831000000,4480000000,723000000,-1868000000,-1477000000,133000000,0,259000000,691000000,129143000000,24495000000,66841000000,61628000000,4009000000,86917000000,7936000000,44157000000,73886000000,9403000000,32053000000,-15642000000,18910000000,36347000000,-8086000000,5894000000,17595000000,5125000000,15662000000,-78469000000,5234000000,92796000000,17595000000,7936000000,34788000000,63751000000,14277000000
2016-01-22,77.36,2.38,+3.174180%,75.8,74.46,77.97,"53,430,935","4,075,495,890.788700",2015-12-31,16915000000,4602000000,8460000000,8455000000,3946000000,3206000000,3803000000,22000000,4602000000,3853000000,143000000,898000000,0,2905000000,3206000000,-58000000,24000000,-893000000,-144000000,1589000000,-1756000000,1831000000,4480000000,723000000,-1868000000,-1477000000,133000000,0,259000000,691000000,129143000000,24495000000,66841000000,61628000000,4009000000,86917000000,7936000000,44157000000,73886000000,9403000000,32053000000,-15642000000,18910000000,36347000000,-8086000000,5894000000,17595000000,5125000000,15662000000,-78469000000,5234000000,92796000000,17595000000,7936000000,34788000000,63751000000,14277000000
2016-01-15,74.98,-0.99,-1.303146%,76.17,74.47,77.04,"58,153,030","4,414,032,473.963100",2015-12-31,16915000000,4602000000,8460000000,8455000000,3946000000,3206000000,3803000000,22000000,4602000000,3853000000,143000000,898000000,0,2905000000,3206000000,-58000000,24000000,-893000000,-144000000,1589000000,-1756000000,1831000000,4480000000,723000000,-1868000000,-1477000000,133000000,0,259000000,691000000,129143000000,24495000000,66841000000,61628000000,4009000000,86917000000,7936000000,44157000000,73886000000,9403000000,32053000000,-15642000000,18910000000,36347000000,-8086000000,5894000000,17595000000,5125000000,15662000000,-78469000000,5234000000,92796000000,17595000000,7936000000,34788000000,63751000000,14277000000
2016-01-08,75.97,-3.44,-4.331948%,78.36,75.671,78.96,"50,864,669","3,944,988,730.359700",2015-12-31,16915000000,4602000000,8460000000,8455000000,3946000000,3206000000,3803000000,22000000,4602000000,3853000000,143000000,898000000,0,2905000000,3206000000,-58000000,24000000,-893000000,-144000000,1589000000,-1756000000,1831000000,4480000000,723000000,-1868000000,-1477000000,133000000,0,259000000,691000000,129143000000,24495000000,66841000000,61628000000,4009000000,86917000000,7936000000,44157000000,73886000000,9403000000,32053000000,-15642000000,18910000000,36347000000,-8086000000,5894000000,17595000000,5125000000,15662000000,-78469000000,5234000000,92796000000,17595000000,7936000000,34788000000,63751000000,14277000000
2016-01-01,79.41,-0.38,-0.476250%,79.74,79.31,80.61,"17,426,992","1,393,688,490.586400",2015-12-31,16915000000,4602000000,8460000000,8455000000,3946000000,3206000000,3803000000,22000000,4602000000,3853000000,143000000,898000000,0,2905000000,3206000000,-58000000,24000000,-893000000,-144000000,1589000000,-1756000000,1831000000,4480000000,723000000,-1868000000,-1477000000,133000000,0,259000000,691000000,129143000000,24495000000,66841000000,61628000000,4009000000,86917000000,7936000000,44157000000,73886000000,9403000000,32053000000,-15642000000,18910000000,36347000000,-8086000000,5894000000,17595000000,5125000000,15662000000,-78469000000,5234000000,92796000000,17595000000,7936000000,34788000000,63751000000,14277000000
2015-12-25,79.79,1.66,+2.124664%,78.63,78.15,80.43,"29,730,513","2,360,454,775.258900",2015-09-30,16527000000,4607000000,8152000000,8375000000,3794000000,2601000000,3654000000,34000000,4607000000,3768000000,140000000,877000000,0,2777000000,2601000000,-52000000,298000000,-546000000,38000000,-87000000,-1971000000,1021000000,3538000000,731000000,-1865000000,-19000000,-519000000,0,620000000,532000000,129265000000,24715000000,66311000000,62287000000,4009000000,85579000000,8126000000,44612000000,74564000000,7705000000,31567000000,-15052000000,19081000000,35620000000,-8107000000,6058000000,17394000000,5239000000,16252000000,-77044000000,5237000000,93645000000,17394000000,8126000000,34744000000,63728000000,12606000000
2015-12-18,78.13,0.35,+0.449987%,77.63,77.44,81.23,"71,601,330","5,682,251,538.531900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-11,77.78,-0.05,-0.064243%,77.54,77.11,78.99,"49,119,344","3,829,774,439.260600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-04,77.83,2.13,+2.813738%,75.58,74.84,77.9,"48,571,159","3,694,601,499.423100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-27,75.7,-0.12,-0.158270%,75.82,75.4,76.74,"23,164,688","1,760,186,696.634900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-20,75.82,1.86,+2.514873%,74.25,74.01,76.96,"40,052,261","3,032,217,709.114800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-13,73.96,-1.61,-2.130475%,75.19,73.95,76.43,"36,601,517","2,753,080,626.544800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-06,75.57,-0.81,-1.060487%,76.57,74.695,77.42,"37,886,801","2,888,637,563.457000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-30,76.38,-0.65,-0.843827%,77.0,75.69,77.9,"48,844,852","3,758,940,263.244700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-23,77.03,2.13,+2.843792%,74.65,73.5,78.45,"54,676,979","4,121,434,891.596200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
