Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,warrants,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding
2019-04-12,162.47,0.77,+0.476190%,161.2,159.21,162.63,"10,042,721","1,616,638,141.077100",2019-03-31,8884000000,1363000000,5879000000,3005000000,1927000000,1416000000,1842000000,20000000,1363000000,1642000000,85000000,406000000,218000000,1436000000,1416000000,-430000000,-277000000,-609000000,-38000000,6000000,-1235000000,-30000000,-710000000,1134000000,261000000,-606000000,-605000000,-221000000,198000000,171000000,141000000,58560000000,4039000000,1795000000,39597000000,18767000000,1850000000,245000000,958000000,34794000000,10879000000,15555000000,7940000000,8625000000,19593000000,7514000000,-3245000000,5276000000,24334000000,1176000000,-820000000,2059000000,7307000000,8598000000,4548000000,12079000000,958000000,34794000000,-20392000000,7818000000,34226000000,8598000000,9556000000,20004000000,7000000,6652000000,58560000000,10684000000,727700000
2019-04-05,161.7,2.78,+1.749308%,160.0,159.76,162.18,"13,253,940","2,133,066,174.457300",2019-03-31,8884000000,1363000000,5879000000,3005000000,1927000000,1416000000,1842000000,20000000,1363000000,1642000000,85000000,406000000,218000000,1436000000,1416000000,-430000000,-277000000,-609000000,-38000000,6000000,-1235000000,-30000000,-710000000,1134000000,261000000,-606000000,-605000000,-221000000,198000000,171000000,141000000,58560000000,4039000000,1795000000,39597000000,18767000000,1850000000,245000000,958000000,34794000000,10879000000,15555000000,7940000000,8625000000,19593000000,7514000000,-3245000000,5276000000,24334000000,1176000000,-820000000,2059000000,7307000000,8598000000,4548000000,12079000000,958000000,34794000000,-20392000000,7818000000,34226000000,8598000000,9556000000,20004000000,7000000,6652000000,58560000000,10684000000,727700000
2019-03-29,158.92,3.09,+1.982930%,155.93,155.61,159.49,"11,911,387","1,875,930,845.677300",2018-12-31,9729000000,1524000000,6684000000,3045000000,1811000000,1722000000,1721000000,19000000,1524000000,1521000000,90000000,-20000000,-67000000,1741000000,1722000000,221000000,753000000,-406000000,-321000000,-377000000,-1630000000,1017000000,-477000000,1559000000,254000000,-603000000,-1667000000,-44000000,-367000000,-487000000,306000000,57773000000,4139000000,1618000000,39408000000,18180000000,1713000000,3623000000,958000000,33978000000,10728000000,15546000000,7688000000,9287000000,18924000000,6458000000,-3437000000,5296000000,24362000000,1179000000,-1498000000,1623000000,7508000000,9756000000,4326000000,12466000000,958000000,33978000000,-19771000000,6869000000,33411000000,9756000000,9015000000,20484000000,7000000,6452000000,57773000000,10910000000,729600000
2019-03-22,155.83,0.48,+0.308980%,155.55,154.9,158.91,"11,847,049","1,858,721,561.115100",2018-12-31,9729000000,1524000000,6684000000,3045000000,1811000000,1722000000,1721000000,19000000,1524000000,1521000000,90000000,-20000000,-67000000,1741000000,1722000000,221000000,753000000,-406000000,-321000000,-377000000,-1630000000,1017000000,-477000000,1559000000,254000000,-603000000,-1667000000,-44000000,-367000000,-487000000,306000000,57773000000,4139000000,1618000000,39408000000,18180000000,1713000000,3623000000,958000000,33978000000,10728000000,15546000000,7688000000,9287000000,18924000000,6458000000,-3437000000,5296000000,24362000000,1179000000,-1498000000,1623000000,7508000000,9756000000,4326000000,12466000000,958000000,33978000000,-19771000000,6869000000,33411000000,9756000000,9015000000,20484000000,7000000,6452000000,57773000000,10910000000,729600000
2019-03-15,155.35,3.76,+2.480375%,151.0,150.55,156.01,"15,094,081","2,331,888,430.361800",2018-12-31,9729000000,1524000000,6684000000,3045000000,1811000000,1722000000,1721000000,19000000,1524000000,1521000000,90000000,-20000000,-67000000,1741000000,1722000000,221000000,753000000,-406000000,-321000000,-377000000,-1630000000,1017000000,-477000000,1559000000,254000000,-603000000,-1667000000,-44000000,-367000000,-487000000,306000000,57773000000,4139000000,1618000000,39408000000,18180000000,1713000000,3623000000,958000000,33978000000,10728000000,15546000000,7688000000,9287000000,18924000000,6458000000,-3437000000,5296000000,24362000000,1179000000,-1498000000,1623000000,7508000000,9756000000,4326000000,12466000000,958000000,33978000000,-19771000000,6869000000,33411000000,9756000000,9015000000,20484000000,7000000,6452000000,57773000000,10910000000,729600000
2019-03-08,151.59,-4.13,-2.652196%,156.79,150.38,156.98,"17,879,984","2,747,107,515.455100",2018-12-31,9729000000,1524000000,6684000000,3045000000,1811000000,1722000000,1721000000,19000000,1524000000,1521000000,90000000,-20000000,-67000000,1741000000,1722000000,221000000,753000000,-406000000,-321000000,-377000000,-1630000000,1017000000,-477000000,1559000000,254000000,-603000000,-1667000000,-44000000,-367000000,-487000000,306000000,57773000000,4139000000,1618000000,39408000000,18180000000,1713000000,3623000000,958000000,33978000000,10728000000,15546000000,7688000000,9287000000,18924000000,6458000000,-3437000000,5296000000,24362000000,1179000000,-1498000000,1623000000,7508000000,9756000000,4326000000,12466000000,958000000,33978000000,-19771000000,6869000000,33411000000,9756000000,9015000000,20484000000,7000000,6452000000,57773000000,10910000000,729600000
2019-03-01,155.72,2.52,+1.644909%,154.2,153.11,155.855,"12,279,494","1,896,865,656.270400",2018-12-31,9729000000,1524000000,6684000000,3045000000,1811000000,1722000000,1721000000,19000000,1524000000,1521000000,90000000,-20000000,-67000000,1741000000,1722000000,221000000,753000000,-406000000,-321000000,-377000000,-1630000000,1017000000,-477000000,1559000000,254000000,-603000000,-1667000000,-44000000,-367000000,-487000000,306000000,57773000000,4139000000,1618000000,39408000000,18180000000,1713000000,3623000000,958000000,33978000000,10728000000,15546000000,7688000000,9287000000,18924000000,6458000000,-3437000000,5296000000,24362000000,1179000000,-1498000000,1623000000,7508000000,9756000000,4326000000,12466000000,958000000,33978000000,-19771000000,6869000000,33411000000,9756000000,9015000000,20484000000,7000000,6452000000,57773000000,10910000000,729600000
2019-02-22,153.2,-0.12,-0.078268%,152.61,152.08,154.835,"10,677,128","1,636,641,003.417700",2018-12-31,9729000000,1524000000,6684000000,3045000000,1811000000,1722000000,1721000000,19000000,1524000000,1521000000,90000000,-20000000,-67000000,1741000000,1722000000,221000000,753000000,-406000000,-321000000,-377000000,-1630000000,1017000000,-477000000,1559000000,254000000,-603000000,-1667000000,-44000000,-367000000,-487000000,306000000,57773000000,4139000000,1618000000,39408000000,18180000000,1713000000,3623000000,958000000,33978000000,10728000000,15546000000,7688000000,9287000000,18924000000,6458000000,-3437000000,5296000000,24362000000,1179000000,-1498000000,1623000000,7508000000,9756000000,4326000000,12466000000,958000000,33978000000,-19771000000,6869000000,33411000000,9756000000,9015000000,20484000000,7000000,6452000000,57773000000,10910000000,729600000
2019-02-15,153.32,4.71,+3.169369%,148.99,148.05,153.32,"13,543,290","2,041,280,183.430200",2018-12-31,9729000000,1524000000,6684000000,3045000000,1811000000,1722000000,1721000000,19000000,1524000000,1521000000,90000000,-20000000,-67000000,1741000000,1722000000,221000000,753000000,-406000000,-321000000,-377000000,-1630000000,1017000000,-477000000,1559000000,254000000,-603000000,-1667000000,-44000000,-367000000,-487000000,306000000,57773000000,4139000000,1618000000,39408000000,18180000000,1713000000,3623000000,958000000,33978000000,10728000000,15546000000,7688000000,9287000000,18924000000,6458000000,-3437000000,5296000000,24362000000,1179000000,-1498000000,1623000000,7508000000,9756000000,4326000000,12466000000,958000000,33978000000,-19771000000,6869000000,33411000000,9756000000,9015000000,20484000000,7000000,6452000000,57773000000,10910000000,729600000
2019-02-08,148.61,3.9,+2.695045%,144.48,144.44,149.49,"17,717,056","2,620,759,418.506000",2018-12-31,9729000000,1524000000,6684000000,3045000000,1811000000,1722000000,1721000000,19000000,1524000000,1521000000,90000000,-20000000,-67000000,1741000000,1722000000,221000000,753000000,-406000000,-321000000,-377000000,-1630000000,1017000000,-477000000,1559000000,254000000,-603000000,-1667000000,-44000000,-367000000,-487000000,306000000,57773000000,4139000000,1618000000,39408000000,18180000000,1713000000,3623000000,958000000,33978000000,10728000000,15546000000,7688000000,9287000000,18924000000,6458000000,-3437000000,5296000000,24362000000,1179000000,-1498000000,1623000000,7508000000,9756000000,4326000000,12466000000,958000000,33978000000,-19771000000,6869000000,33411000000,9756000000,9015000000,20484000000,7000000,6452000000,57773000000,10910000000,729600000
2019-02-01,144.71,3.0,+2.117000%,140.33,138.87,149.0,"18,025,816","2,579,995,545.848800",2018-12-31,9729000000,1524000000,6684000000,3045000000,1811000000,1722000000,1721000000,19000000,1524000000,1521000000,90000000,-20000000,-67000000,1741000000,1722000000,221000000,753000000,-406000000,-321000000,-377000000,-1630000000,1017000000,-477000000,1559000000,254000000,-603000000,-1667000000,-44000000,-367000000,-487000000,306000000,57773000000,4139000000,1618000000,39408000000,18180000000,1713000000,3623000000,958000000,33978000000,10728000000,15546000000,7688000000,9287000000,18924000000,6458000000,-3437000000,5296000000,24362000000,1179000000,-1498000000,1623000000,7508000000,9756000000,4326000000,12466000000,958000000,33978000000,-19771000000,6869000000,33411000000,9756000000,9015000000,20484000000,7000000,6452000000,57773000000,10910000000,729600000
2019-01-25,141.71,-0.14,-0.098696%,140.96,138.7,142.7,"12,077,256","1,700,930,231.200800",2018-12-31,9729000000,1524000000,6684000000,3045000000,1811000000,1722000000,1721000000,19000000,1524000000,1521000000,90000000,-20000000,-67000000,1741000000,1722000000,221000000,753000000,-406000000,-321000000,-377000000,-1630000000,1017000000,-477000000,1559000000,254000000,-603000000,-1667000000,-44000000,-367000000,-487000000,306000000,57773000000,4139000000,1618000000,39408000000,18180000000,1713000000,3623000000,958000000,33978000000,10728000000,15546000000,7688000000,9287000000,18924000000,6458000000,-3437000000,5296000000,24362000000,1179000000,-1498000000,1623000000,7508000000,9756000000,4326000000,12466000000,958000000,33978000000,-19771000000,6869000000,33411000000,9756000000,9015000000,20484000000,7000000,6452000000,57773000000,10910000000,729600000
2019-01-18,141.85,4.49,+3.268783%,136.34,135.98,142.515,"15,188,804","2,117,359,897.902700",2018-12-31,9729000000,1524000000,6684000000,3045000000,1811000000,1722000000,1721000000,19000000,1524000000,1521000000,90000000,-20000000,-67000000,1741000000,1722000000,221000000,753000000,-406000000,-321000000,-377000000,-1630000000,1017000000,-477000000,1559000000,254000000,-603000000,-1667000000,-44000000,-367000000,-487000000,306000000,57773000000,4139000000,1618000000,39408000000,18180000000,1713000000,3623000000,958000000,33978000000,10728000000,15546000000,7688000000,9287000000,18924000000,6458000000,-3437000000,5296000000,24362000000,1179000000,-1498000000,1623000000,7508000000,9756000000,4326000000,12466000000,958000000,33978000000,-19771000000,6869000000,33411000000,9756000000,9015000000,20484000000,7000000,6452000000,57773000000,10910000000,729600000
2019-01-11,137.36,2.74,+2.035359%,134.34,133.15,137.94,"11,614,043","1,578,505,523.205100",2018-12-31,9729000000,1524000000,6684000000,3045000000,1811000000,1722000000,1721000000,19000000,1524000000,1521000000,90000000,-20000000,-67000000,1741000000,1722000000,221000000,753000000,-406000000,-321000000,-377000000,-1630000000,1017000000,-477000000,1559000000,254000000,-603000000,-1667000000,-44000000,-367000000,-487000000,306000000,57773000000,4139000000,1618000000,39408000000,18180000000,1713000000,3623000000,958000000,33978000000,10728000000,15546000000,7688000000,9287000000,18924000000,6458000000,-3437000000,5296000000,24362000000,1179000000,-1498000000,1623000000,7508000000,9756000000,4326000000,12466000000,958000000,33978000000,-19771000000,6869000000,33411000000,9756000000,9015000000,20484000000,7000000,6452000000,57773000000,10910000000,729600000
2019-01-04,134.62,3.86,+2.951973%,131.56,129.07,135.04,"11,723,791","1,546,662,738.766800",2018-12-31,9729000000,1524000000,6684000000,3045000000,1811000000,1722000000,1721000000,19000000,1524000000,1521000000,90000000,-20000000,-67000000,1741000000,1722000000,221000000,753000000,-406000000,-321000000,-377000000,-1630000000,1017000000,-477000000,1559000000,254000000,-603000000,-1667000000,-44000000,-367000000,-487000000,306000000,57773000000,4139000000,1618000000,39408000000,18180000000,1713000000,3623000000,958000000,33978000000,10728000000,15546000000,7688000000,9287000000,18924000000,6458000000,-3437000000,5296000000,24362000000,1179000000,-1498000000,1623000000,7508000000,9756000000,4326000000,12466000000,958000000,33978000000,-19771000000,6869000000,33411000000,9756000000,9015000000,20484000000,7000000,6452000000,57773000000,10910000000,729600000
2018-12-28,130.76,1.32,+1.019778%,128.6,123.48,133.07,"12,288,151","1,578,663,132.638000",2018-09-30,10762000000,1524000000,7556000000,3206000000,1957000000,2338000000,1858000000,18000000,1524000000,1682000000,99000000,-498000000,-137000000,2356000000,2338000000,31000000,278000000,-172000000,-20000000,-455000000,84000000,1581000000,1790000000,1878000000,286000000,-553000000,-489000000,-270000000,34000000,-780000000,183000000,61927000000,4202000000,1346000000,43504000000,18239000000,1905000000,349000000,958000000,31110000000,11545000000,18186000000,6191000000,9803000000,17900000000,4192000000,-2125000000,5966000000,26628000000,1219000000,-4142000000,1850000000,8568000000,14059000000,5061000000,13708000000,958000000,31110000000,-18102000000,5350000000,35299000000,14059000000,9640000000,25604000000,7000000,6398000000,61927000000,11653000000,740300000
2018-12-21,129.44,-7.0,-5.130460%,135.83,129.33,137.76,"21,062,554","2,794,987,436.984700",2018-09-30,10762000000,1524000000,7556000000,3206000000,1957000000,2338000000,1858000000,18000000,1524000000,1682000000,99000000,-498000000,-137000000,2356000000,2338000000,31000000,278000000,-172000000,-20000000,-455000000,84000000,1581000000,1790000000,1878000000,286000000,-553000000,-489000000,-270000000,34000000,-780000000,183000000,61927000000,4202000000,1346000000,43504000000,18239000000,1905000000,349000000,958000000,31110000000,11545000000,18186000000,6191000000,9803000000,17900000000,4192000000,-2125000000,5966000000,26628000000,1219000000,-4142000000,1850000000,8568000000,14059000000,5061000000,13708000000,958000000,31110000000,-18102000000,5350000000,35299000000,14059000000,9640000000,25604000000,7000000,6398000000,61927000000,11653000000,740300000
2018-12-14,136.44,-2.27,-1.636508%,138.7,135.653,140.84,"16,407,151","2,264,766,480.620000",2018-09-30,10762000000,1524000000,7556000000,3206000000,1957000000,2338000000,1858000000,18000000,1524000000,1682000000,99000000,-498000000,-137000000,2356000000,2338000000,31000000,278000000,-172000000,-20000000,-455000000,84000000,1581000000,1790000000,1878000000,286000000,-553000000,-489000000,-270000000,34000000,-780000000,183000000,61927000000,4202000000,1346000000,43504000000,18239000000,1905000000,349000000,958000000,31110000000,11545000000,18186000000,6191000000,9803000000,17900000000,4192000000,-2125000000,5966000000,26628000000,1219000000,-4142000000,1850000000,8568000000,14059000000,5061000000,13708000000,958000000,31110000000,-18102000000,5350000000,35299000000,14059000000,9640000000,25604000000,7000000,6398000000,61927000000,11653000000,740300000
2018-12-07,138.71,-8.04,-5.478705%,150.0,137.14,151.51,"18,023,402","2,579,981,512.708700",2018-09-30,10762000000,1524000000,7556000000,3206000000,1957000000,2338000000,1858000000,18000000,1524000000,1682000000,99000000,-498000000,-137000000,2356000000,2338000000,31000000,278000000,-172000000,-20000000,-455000000,84000000,1581000000,1790000000,1878000000,286000000,-553000000,-489000000,-270000000,34000000,-780000000,183000000,61927000000,4202000000,1346000000,43504000000,18239000000,1905000000,349000000,958000000,31110000000,11545000000,18186000000,6191000000,9803000000,17900000000,4192000000,-2125000000,5966000000,26628000000,1219000000,-4142000000,1850000000,8568000000,14059000000,5061000000,13708000000,958000000,31110000000,-18102000000,5350000000,35299000000,14059000000,9640000000,25604000000,7000000,6398000000,61927000000,11653000000,740300000
2018-11-30,146.75,3.49,+2.436130%,143.87,142.02,147.095,"20,024,632","2,891,444,356.308300",2018-09-30,10762000000,1524000000,7556000000,3206000000,1957000000,2338000000,1858000000,18000000,1524000000,1682000000,99000000,-498000000,-137000000,2356000000,2338000000,31000000,278000000,-172000000,-20000000,-455000000,84000000,1581000000,1790000000,1878000000,286000000,-553000000,-489000000,-270000000,34000000,-780000000,183000000,61927000000,4202000000,1346000000,43504000000,18239000000,1905000000,349000000,958000000,31110000000,11545000000,18186000000,6191000000,9803000000,17900000000,4192000000,-2125000000,5966000000,26628000000,1219000000,-4142000000,1850000000,8568000000,14059000000,5061000000,13708000000,958000000,31110000000,-18102000000,5350000000,35299000000,14059000000,9640000000,25604000000,7000000,6398000000,61927000000,11653000000,740300000
